THEME,TITLE,ARTIST,YEAR,SPOTIFY_URL
Sex,Telephone_Love,JC_Lodge,1988,http://open.spotify.com/track/3cWpbffv5WFX2g5n99L1th
Sex,Help_Me_Make_It_Through_the_Night,Kris_Kristofferson,1970,http://open.spotify.com/track/2Os4SR7qNgb6vKa6cXQSUZ
Sex,Whole_Lotta_Love,Led_Zeppelin,1969,
Sex,Whole_Lotta_Shakinâ€™_Goinâ€™_On,Jerry_Lee_Lewis,1957,http://open.spotify.com/track/3VIQihiCjAPP22iG0z0iJ9
Sex,French_Kiss,Lilâ€™_Louis,1989,
Sex,Tutti_Frutti,Little_Richard,1955,http://open.spotify.com/track/17nFSc5cJ3AHKt7qsGFtsz
Sex,Darling_Be_Home_Soon,The_Lovinâ€™_Spoonful,1967,http://open.spotify.com/track/0WyaWFJqhVdHxK2pY9Xg8U
Party_songs,Din_Daa_Daa,George_Kranz,1984,
Sex,You_Ainâ€™t_Woman_Enough,Loretta_Lynn,1966,http://open.spotify.com/track/0HIDHxooesFQ1zAZ3Vahgm
Sex,Donâ€™t_Come_the_Cowboy_With_Me__Sonny_Jim!,Kirsty_MacColl,1989,http://open.spotify.com/track/2K0gFbHUwMJqXNfm7fJnRg
Sex,Justify_My_Love,Madonna,1990,http://open.spotify.com/track/5pIYRfMMlLw7NXg1ey8bRA
Sex,Electric_Feel,MGMT,2008,http://open.spotify.com/track/2eGHyarZyRvUgFI4d3G8GN
Sex,I_Want_Your_Sex,George_Michael,1987,http://open.spotify.com/track/4g4UjSFx9QCTt2mqJwr4fW
Sex,Fastlove,George_Michael,1996,http://open.spotify.com/track/5y0RtJTOSuy864erUivf0J
Sex,One_Minute_Man,Missy_Elliott,2001,http://open.spotify.com/track/4SZG38k0cKCMrmpu2mPpD2
Sex,Work_It,Missy_Elliott,2002,http://open.spotify.com/track/5p3WoFtEm7HrRp8lKxKICu
Sex,A_Case_of_You,Joni_Mitchell,1971,http://open.spotify.com/track/42kn5anz7d6ykieCG0yIbH
Sex,Heads_High,Mr_Vegas,1998,http://open.spotify.com/track/4LCmlA4r2kaQ5d5Hld8y26
Sex,OPP,Naughty_by_Nature,1991,http://open.spotify.com/track/70zkTsvURu74HmCrEja7e4
Sex,If_Thatâ€™s_Your_Boyfriend_(He_Wasnâ€™t_Last_Night),Meâ€™Shell_Ndegeocello,1993,http://open.spotify.com/track/1VUtTNkTTkFnlHZnkS8gEf
Sex,You_Can_Leave_Your_Hat_On,Randy_Newman,1972,http://open.spotify.com/track/6g15icndZ6ig2CtKcayHHx
Sex,Bizarre_Love_Triangle,New_Order,1986,http://open.spotify.com/track/3IZYwVzsjbyw4QxbDmR3Sf
Sex,Closer,Nine_Inch_Nails,1994,http://open.spotify.com/track/5mHiMTaFI51iB533K7qjzG
Sex,Warm_Leatherette,The_Normal,1978,http://open.spotify.com/track/6LNFfNZ5HL9lDQpB52eGOh
Sex,I_Want_My_Cock,Owen_and_Leon,1965,
Sex,Iâ€™m_Gonna_Love_You_Just_a_Little_More__Baby,Kellee_Patterson,1976,
Sex,Me_and_Mrs_Jones,Billy_Paul,1972,http://open.spotify.com/track/5GYcaVfaFBHe2gzA6Oybgj
Sex,Fuck_the_Pain_Away,Peaches,2000,http://open.spotify.com/track/1XHFob24QklIXtLRopKirJ
Sex,Gigantic,Pixies,1988,http://open.spotify.com/track/2WajMsuB3N7cv5SF12NJeX
Sex,Roxanne,The_Police,1978,http://open.spotify.com/track/4pe9XMdCpgblon0CrB9jtm
Sex,If_I_Was_Your_Girlfriend,Prince,1987,http://open.spotify.com/track/6K3bHdKpYnFsWf0TpoEm1E
Sex,Little_Red_Corvette,Prince,1983,http://open.spotify.com/track/5sjTUwMJeAzGSCmpYJzgd4
Sex,Darling_Nikki,Prince_and_the_Revolution,1984,http://open.spotify.com/track/7bBT7pJXCyH5i7Y3AaiUNW
Sex,Kiss,Prince_and_the_Revolution,1986,http://open.spotify.com/track/1XoOSVy4rHDyd6u8XbZ0s5
Sex,Baby_Wants_to_Ride,Jamie_Principle,1987,
Sex,Babies,Pulp,1992,http://open.spotify.com/track/2g958u66qASAxbzoO5Vva3
Sex,Do_You_Remember_the_FirstÂ Time?,Pulp,1994,http://open.spotify.com/track/3rhITD3Q7qlOMCebBTHL8N
Sex,Sheffield:_Sex_City,Pulp,1992,http://open.spotify.com/track/75DYVxFFKJ9sHiGlVB3vT9
Sex,(Love_Is_Like_a)_Heat_Wave,Martha_and_the_Vandellas,1963,http://open.spotify.com/track/1qCbiWAHRybIDOfdkzOK7e
Sex,Nude_Photo,Rhythim_Is_Rhythim,1987,
Sex,Inside_My_Love,Minnie_Riperton,1975,http://open.spotify.com/track/3oxLJ747VFQTlAdrVMpznH
Sex,Honky_Tonk_Women,The_Rolling_Stones,1969,http://open.spotify.com/track/0KoKNKBkQaAulzTJ5WLV6I
Sex,Letâ€™s_Spend_the_NightÂ Together,The_Rolling_Stones,1967,http://open.spotify.com/track/2Zko8gc25EbLJ7GCWAaB6E
Sex,Wet_Dream,Max_Romeo,1968,http://open.spotify.com/track/2vV6qYsr3GAtejs2hE1dV3
Sex,Love_Child,Diana_Ross_and_the_Supremes,1968,http://open.spotify.com/track/2OukOzuIXcJFz9apg4gSuM
Sex,In_Every_Dream_Home_aÂ Heartache,Roxy_Music,1973,http://open.spotify.com/track/3Wkho6tesTh4aF80T6evqH
Sex,Hold_On__Iâ€™m_Cominâ€™,Sam_and_Dave,1966,http://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB
Sex,Give_Him_a_Great_Big_Kiss,Shangri-Las,1965,http://open.spotify.com/track/5eByLONVak5rrPBnS29nWn
Sex,Some_Velvet_Morning,Nancy_Sinatra_and_Lee_Hazlewood,1967,http://open.spotify.com/track/2X89x2pEAeDgSIK3ag1jHU
Sex,Rene,Small_Faces,1968,
Sex,Reel_Around_the_Fountain,The_Smiths,1984,
Sex,Empty_Bed_Blues,Bessie_Smith,1928,http://open.spotify.com/track/3WJNDpUfN9RiWbVNSXteoD
Sex,Between_the_Bars,Elliott_Smith,1997,http://open.spotify.com/track/6UgmVIVyznBDdkpqkKyc1O
Sex,Wreck_a_Buddy,Soul_Sisters,1969,http://open.spotify.com/track/5y8N3Wr5bLv40PdFK3oC54
Sex,â€¦_Baby_One_More_Time,Britney_Spears,1998,http://open.spotify.com/track/52SrRaRC2SlJ2dno1flkg2
Sex,Iâ€™m_On_Fire,Bruce_Springsteen,1985,http://open.spotify.com/track/0BDQUifzYaoHojBcnqwH7U
Sex,Da_Ya_Think_Iâ€™m_Sexy,Rod_Stewart,1978,http://open.spotify.com/track/42GthmiW6mIvcyaJHdMk30
Sex,I_Wanna_Be_Your_Dog,The_Stooges,1969,http://open.spotify.com/track/6clhKRH03Y0FWMTW3R1pHq
Sex,Guilty,Barbra_Streisand_and_BarryÂ Gibb,1981,http://open.spotify.com/track/60mGckXEG1EzR4VmjYLfEW
Sex,Animal_Nitrate,Suede,1993,http://open.spotify.com/track/5MQ5IbHbvjVvbKGXuwpu0b
Sex,The_Drowners,Suede,1992,http://open.spotify.com/track/05eSuaEKkmlvf0svK1QW1v
Sex,Love_to_Love_You_Baby,Donna_Summer,1975,http://open.spotify.com/track/3XlWYam3ILQ9txcjjjJixQ
Sex,Wild_Thing,Tone_Loc,1989,http://open.spotify.com/track/14xYQ6TjnKfEeAGl4C38oq
Sex,Get_It_On,T_Rex,1971,http://open.spotify.com/track/53sjKpBzCxzmkQIaB0Sbq3
Sex,Wild_Thing,The_Troggs,1966,http://open.spotify.com/track/12PKavTaqOLlyC7tRWO4dw
Sex,Red_Light_Special,TLC,1994,http://open.spotify.com/track/2p4kivh3HWz9TiyIuFuzlY
Sex,Shake__Rattle_and_Roll,Big_Joe_Turner,1954,http://open.spotify.com/track/7aLoa1F3EoM8AeC6Ao1RKz
Sex,Oops_(Oh_My),Tweet,2002,
Sex,Desire,U2,1988,http://open.spotify.com/track/3caWBz55YTpETVOJvHBI6C
Sex,Turning_Japanese,The_Vapors,1980,http://open.spotify.com/track/30cHDhxUqgnHq78hv5UjMx
Sex,Venus_in_Furs,The_Velvet_Underground,1967,http://open.spotify.com/track/3BS0Y8iDtIK5SDvXpxUN17
Sex,Pictures_of_Lily,The_Who,1967,http://open.spotify.com/track/7mUd2EEqieY6tcAdEzzuWs
Politics_and_protest,Me_and_Giuliani_Down_By_the_Schoolyard_(A_True_Story),!!!,2003,
Politics_and_protest,Another_World,Antony_and_the_Johnsons,2008,http://open.spotify.com/track/4ys9lQG6FGs7ikCGtRCSDt
Politics_and_protest,Windowsill,Arcade_Fire,2007,http://open.spotify.com/track/4qkqZdYBTa5B5f6ppIXu37
Politics_and_protest,(What_Did_I_Do_To_Be_So)_Black_And_Blue,Louis_Armstrong,1929,http://open.spotify.com/track/7ogRU94YDmyoE1MkMbrddk
Politics_and_protest,Stand_Up_for_Judas,Roy_Bailey,1979,
Politics_and_protest,A_Day_in_the_Life_of_a_Tree,The_Beach_Boys,1971,http://open.spotify.com/track/69PvvnBElTbIFHVt9ue58Q
Politics_and_protest,I_Was_Born_This_Way,Carl_Bean,1977,
Politics_and_protest,Stand_Down_Margaret,The_Beat,1980,http://open.spotify.com/track/3Yhr8WrFPnwBFwxhFLUwzh
Politics_and_protest,I_Am_the_Walrus,The_Beatles,1967,
Politics_and_protest,Revolution,The_Beatles,1968,
Politics_and_protest,War_Pigs,Black_Sabbath,1971,http://open.spotify.com/track/1V0mETNS6mfKRtihAMTtxy
Politics_and_protest,Melting_Point,Blue_Mink,1969,
Politics_and_protest,Cop_Killer,Body_Count,1992,
Politics_and_protest,And_the_Band_Played_Waltzing_Matilda,Eric_Bogle,1971,http://open.spotify.com/track/2bcpK9QU6cJW5PlEVQfBd5
Politics_and_protest,Stop_the_Violence,Boogie_Down_Productions,1988,
Politics_and_protest,When_the_President_Talks_to_God,Bright_Eyes,2005,http://open.spotify.com/track/1ScpEIsS1pVNXWafHc3tat
Politics_and_protest,Smalltown_Boy,Bronski_Beat,1984,http://open.spotify.com/track/1nz1xzqPN4xYZtR4zgiLxt
Politics_and_protest,Between_the_Wars,Billy_Bragg,1985,
Politics_and_protest,Say_It_Loud_â€“_Iâ€™m_Black_and_Iâ€™m_Proud,James_Brown,1968,http://open.spotify.com/track/6SP5GXlyb0yiCCMODUjeFb
Politics_and_protest,Slavery_Days,Burning_Spear,1975,http://open.spotify.com/track/1YiCnD7YmmCXWLregZmdoM
Politics_and_protest,Army_Dreamers,Kate_Bush,1980,http://open.spotify.com/track/2duFyIqY9RHzOMruitwPkq
Politics_and_protest,The_Sun_Is_Burning,Ian_Campbell_Folk_Group,1964,
Politics_and_protest,Company_Policy,Martin_Carthy,1988,
Politics_and_protest,Raininâ€™_in_Paradize,Manu_Chao,2007,http://open.spotify.com/track/66gj35rWhKtwzTt4603exF
Politics_and_protest,Straight_to_Hell,The_Clash,1982,http://open.spotify.com/track/7mjrA5T6KQ4sb0qSgUu5nJ
Politics_and_protest,White_Riot,The_Clash,1977,http://open.spotify.com/track/40t0GuTTYhobrOijf3PfEP
Politics_and_protest,Running_the_World,Jarvis_Cocker,2006,http://open.spotify.com/track/3vHqlBYlLgog7dOJn8K0Tu
Politics_and_protest,Alabama,John_Coltrane,1963,http://open.spotify.com/track/3uY3z9cO4sR256VTPpe4Kk
Politics_and_protest,A_Change_Is_Gonna_Come,Sam_Cooke,1964,http://open.spotify.com/track/7aXPwuC5qjhT0ddjHqe64o
Politics_and_protest,All_the_Blowing-Themselves-Up_Motherfuckers_(Will_Realise_the_Minute_They_Die_That_They_Were_Suckers),Julian_Cope,2008,
Politics_and_protest,Tramp_the_Dirt_Down,Elvis_Costello,1989,http://open.spotify.com/track/2pvGHaskdT2ZrKlXCVr03g
Politics_and_protest,Brother_Can_You_Spare_a_Dime?,Bing_Crosby,1932,http://open.spotify.com/track/2Ei1sEtJU0ENRvk3sKZx0X
Politics_and_protest,Ohio,Crosby__Stills__Nash_and_Young,1970,http://open.spotify.com/track/0eFqH9smOTiNNecXMpFIi2
Politics_and_protest,Thou_Shalt_Always_Kill,Dan_Le_Sac_vs_Scroobius_Pip,2007,http://open.spotify.com/track/2dG4zJhjTK9BkcQQTM9A57
Politics_and_protest,California_Ãœber_Alles,Dead_Kennedys,1979,http://open.spotify.com/track/5szJ8SMwQVEvvdk65w6M6g
Politics_and_protest,16_Military_Wives,The_Decemberists,2005,http://open.spotify.com/track/5apLxy6Ko3gkOw8YtavIoe
Politics_and_protest,Television:_The_Drug_of_theÂ Nation,The_Disposable_Heroes_of_Hiphoprisy,1991,http://open.spotify.com/track/4ktMrTwZD42cZThzZlHcgT
Politics_and_protest,Not_Ready_to_Make_Nice,Dixie_Chicks,2006,http://open.spotify.com/track/65SgC0WRidtEYjWp4wwBDs
Politics_and_protest,Hurricane,Bob_Dylan,1975,http://open.spotify.com/track/6ZRnk0vJtbgbReepK6m469
Politics_and_protest,Maggieâ€™s_Farm,Bob_Dylan,1965,http://open.spotify.com/track/594Kh8VcfpZgFqeWrtlNnP
Politics_and_protest,Masters_of_War,Bob_Dylan,1963,http://open.spotify.com/track/56inmm09BxbQvjZfSexaSM
Politics_and_protest,The_Times_They_Are_a-Changinâ€™,Bob_Dylan,1964,http://open.spotify.com/track/2zlP1bRIxUiEjApkELiGYd
Politics_and_protest,When_the_Ship_Comes_In,Bob_Dylan,1964,http://open.spotify.com/track/0ILmjZkTZsPKjsZaEPmatw
Politics_and_protest,John_Walkerâ€™s_Blues,Steve_Earle,2002,
Politics_and_protest,Role_Model,Eminem,1999,http://open.spotify.com/track/3mUVtVZZJXmjZTUBvfQ4ik
Politics_and_protest,We_Care_a_Lot,Faith_No_More,1985,http://open.spotify.com/track/2bg3JPk02VNXWxEnrWHbSL
Politics_and_protest,Two_Tribes,Frankie_Goes_To_Hollywood,1984,
Politics_and_protest,Respect,Aretha_Franklin,1967,http://open.spotify.com/track/3OYh9wHWqWD6bpmO3WQNlM
Politics_and_protest,I_Fought_the_Law,Bobby_Fuller_Four,1965,http://open.spotify.com/track/6Um3XCAxl9YfFmAnGl93xc
Politics_and_protest,VÃ­ctor_Jara_of_Chile,Dick_Gaughan,1985,
Politics_and_protest,Mercy_Mercy_Me_(The_Ecology),Marvin_Gaye,1971,http://open.spotify.com/track/72rvx9ydiRGPjvE9Hy1Fi5
Politics_and_protest,Whatâ€™s_Going_On?,Marvin_Gaye,1971,http://open.spotify.com/track/42PyxnviKRfOa8z39g8aZj
Politics_and_protest,The_Message,Grandmaster_Flash_and_the_Furious_Five,1982,http://open.spotify.com/track/5DuTNKFEjJIySAyJH1yNDU
Politics_and_protest,Just_Say_No,Cast_of_Grange_Hill,1986,
Politics_and_protest,American_Idiot,Green_Day,2004,http://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj
Politics_and_protest,This_Land_Is_Your_Land,Woody_Guthrie,1944,http://open.spotify.com/track/7CNaYAdLyi86kofGafReiT
Politics_and_protest,Okie_from_Muskogee,Merle_Haggard,1969,http://open.spotify.com/track/1BlR9w48cl5fBtebabidTM
Politics_and_protest,On_the_Blanket,Mick_Hanly_with_Christy_Moore,1980,
Politics_and_protest,19,Paul_Hardcastle,1985,http://open.spotify.com/track/1xZchmfxPkalmqr9i0E138
Politics_and_protest,The_Star-Spangled_Banner,Jimi_Hendrix,1969,http://open.spotify.com/track/5l3d4azo71WotmWhRc1zqM
Politics_and_protest,(We_Donâ€™t_Need)_This_FascistÂ Groove_Thang,Heaven_17,1981,http://open.spotify.com/track/05cKish3faAXVGK3B4wcwl
Politics_and_protest,Strange_Fruit,Billie_Holliday,1939,http://open.spotify.com/track/67q3zVsJsPRks4k0eomEWy
Politics_and_protest,Check_Out_Your_Mind,The_Impressions,1970,http://open.spotify.com/track/112ofK4eq7gS0gRqNNxQMM
Politics_and_protest,People_Get_Ready,The_Impressions,1965,http://open.spotify.com/track/1MlXd4giftxXZgeMItb3PQ
Politics_and_protest,The_Eton_Rifles,The_Jam,1979,http://open.spotify.com/track/3Q1p4GBjyj6n54oFBCicwB
Politics_and_protest,Going_Underground,The_Jam,1980,http://open.spotify.com/track/0hhikHUpfUlMBRD2gSf0mu
Politics_and_protest,The_â€œFishâ€_Cheer/I-Feel-Like-Iâ€™m-Fixinâ€™-to-Die_Rag,Country_Joe_and_the_Fish,1967,
Politics_and_protest,The_Village_Green_Preservation_Society,The_Kinks,1968,
Politics_and_protest,Zombie,Fela_Kuti,1977,http://open.spotify.com/track/0tOqZJsRP90T91Jx4pzAjB
Politics_and_protest,The_Proud,Talib_Kweli,2002,http://open.spotify.com/track/5TrG4AXuPoVnw7QQnira5J
Politics_and_protest,The_Bourgeois_Blues,Leadbelly,1938,http://open.spotify.com/track/4gMvW0NSjknhTQOsIIFIkQ
Politics_and_protest,Give_Peace_a_Chance,John_Lennon,1969,
Politics_and_protest,The_Ballad_of_Sharpeville,Ewan_MacColl,1960,
Politics_and_protest,Eve_of_Destruction,Barry_McGuire,1965,http://open.spotify.com/track/56PQfk2z3WaHJFTaz17kBo
Politics_and_protest,Material_Girl,Madonna,1985,http://open.spotify.com/track/37HSCAcjOpQ31XRoeMCa60
Politics_and_protest,Suicide_Is_Painless_(Theme_from_M*A*S*H),Johnny_Mandel,1970,
Politics_and_protest,Redemption_Song,Bob_Marley,1980,http://open.spotify.com/track/0RiNfhn21ykBakicd7igLK
Politics_and_protest,Zimbabwe,Bob_Marley_and_the_Wailers,1979,http://open.spotify.com/track/3saDCpULymKQcyY8Ia0ULi
Politics_and_protest,Kick_Out_the_Jams,MC5,1968,http://open.spotify.com/track/3MVHpVZrmLyxvWFeN9fooF
Politics_and_protest,Big_Yellow_Taxi,Joni_Mitchell,1970,http://open.spotify.com/track/3DYrWKfm5gYCqXyH608Lmd
Politics_and_protest,Trouble_Every_Day,The_Mothers_of_Invention,1966,
Politics_and_protest,Police_and_Thieves,Junior_Murvin,1976,http://open.spotify.com/track/3cnvTMZRhkbzea0KC4Y4We
Politics_and_protest,Short_People,Randy_Newman,1977,http://open.spotify.com/track/6emIUUgOV0lPgUYbJ1RZ7I
Politics_and_protest,Fuck_tha_Police,NWA,1988,http://open.spotify.com/track/5Fdj7YRwgfP6HcIK0e8NP1
Politics_and_protest,I_Ainâ€™t_Marching_Anymore,Phil_Ochs,1965,http://open.spotify.com/track/1IA8LarhcLMkwsI7wP0QQl
Politics_and_protest,Monkey_Gone_to_Heaven,Pixies,1989,http://open.spotify.com/track/2VX2QRAGKPyqMZU8cFZ3Ib
Politics_and_protest,Streets_of_Sorrow/Birmingham_Six,The_Pogues,1988,http://open.spotify.com/track/2k4Gltjyhvfe9yCHN99tyD
Politics_and_protest,In_the_Ghetto,Elvis_Presley,1969,http://open.spotify.com/track/7na7MmpePvl0nErQIQteBG
Politics_and_protest,Come_Together,Primal_Scream,1990,http://open.spotify.com/track/47VwP5BLMrkHLNX7Dx4f8L
Politics_and_protest,Sign_oâ€™_the_Times,Prince,1987,http://open.spotify.com/track/4Yenz5JZZOUiZSeyKY8bDz
Politics_and_protest,Sam_Stone,John_Prine,1971,
Politics_and_protest,Bring_the_Noise,Public_Enemy,1987,http://open.spotify.com/track/7Lc8L0BZVmxKT57OhQQesA
Politics_and_protest,Fight_the_Power,Public_Enemy,1989,http://open.spotify.com/track/3WsrkrLMD8vWmz5RyD6n9e
Politics_and_protest,Killing_in_the_Name,Rage_Against_the_Machine,1992,http://open.spotify.com/track/2bzT8XRcAaQ3IZdrT6RogY
Politics_and_protest,How_Can_a_Poor_Man_Stand_Such_Times_and_Live?,Blind_Alfred_Reed,1929,http://open.spotify.com/track/0kKl93KcM7R4qtU7wp4ake
Politics_and_protest,Fall_On_Me_,REM,1986,http://open.spotify.com/track/3HiNG3o66L2FbsM8Y7Sg6D
Politics_and_protest,Glad_to_Be_Gay,Tom_Robinson,1978,http://open.spotify.com/track/15mRglwFDmZEF5D0HfsiaQ
Politics_and_protest,Street_Fighting_Man,The_Rolling_Stones,1968,http://open.spotify.com/track/7eZ2NUG1G7SKssQqt4uRcy
Politics_and_protest,Iâ€™m_Coming_Out,Diana_Ross,1980,http://open.spotify.com/track/0ew27xRdxSexrWbODuLfeE
Politics_and_protest,Now_That_The_Buffalo's_Gone,Buffy_Sainte-Marie,1964,http://open.spotify.com/track/6yacBc7zjbSG2ebrwtLhtJ
Politics_and_protest,Days_of_Fire,Nitin_Sawhney,2008,
Politics_and_protest,Whitey_On_the_Moon,Gil_Scott-Heron,1970,http://open.spotify.com/track/0Ko176OJTtK3ubUtzdXINI
Politics_and_protest,We_Shall_Overcome,Pete_Seeger,1963,http://open.spotify.com/track/4LLjj2lFgaSWsHw7uWDqDj
Politics_and_protest,Iâ€™m_Gonna_Be_an_Engineer,Peggy_Seeger,1973,http://open.spotify.com/track/1bXhsrCeznTkbigKIqVIQq
Politics_and_protest,Anarchy_in_the_UK,Sex_Pistols,1976,http://open.spotify.com/track/7KwdlMKVUyMsyrL523djBl
Politics_and_protest,God_Save_the_Queen,Sex_Pistols,1977,http://open.spotify.com/track/7mkLlx81e3LaCrPVZYOBCT
Politics_and_protest,If_the_Kids_Are_United,Sham_69,1977,http://open.spotify.com/track/2ZybCRD7fboSUv7HkXyjuN
Politics_and_protest,The_Internationale,Sheffield_Socialist_Choir,1992,
Politics_and_protest,To_Be_Young__Gifted_and_Black,Nina_Simone,1970,http://open.spotify.com/track/3btkTbTgRXJjVSwSC3RHZe
Politics_and_protest,Donâ€™t_Call_Me_Nigger__Whitey,Sly_and_the_Family_Stone,1969,http://open.spotify.com/track/2go5vzzDZP7KBrjQXK4KLr
Politics_and_protest,Swimsuit_Issue,Sonic_Youth,1992,http://open.spotify.com/track/0imXml1hX6wo9xGfCV6n8M
Politics_and_protest,Revolution,Spacemen_3,1989,
Politics_and_protest,Ghost_Town,The_Specials,1981,http://open.spotify.com/track/7iOA86nwA7RF3GwMa93H0v
Politics_and_protest,Free_Nelson_Mandela,The_Special_AKA,1984,http://open.spotify.com/track/57mY4qUaUegA3jvoyoz7oT
Politics_and_protest,American_Skin_(41_Shots),Bruce_Springsteen_and_the_E_Street_Band,2000,http://open.spotify.com/track/541WSNfHqYIzq61XXWQJJl
Politics_and_protest,Born_in_the_USA,Bruce_Springsteen,1984,http://open.spotify.com/track/36b2xkXNJKRCWeUrsC3jyQ
Politics_and_protest,War,Edwin_Starr,1970,http://open.spotify.com/track/0cs3dkKsYJwdauvRRJaCOm
Politics_and_protest,Monster,Steppenwolf,1969,http://open.spotify.com/track/5gN9AKEIJgccrIBBMCKs68
Politics_and_protest,Suspect_Device,Stiff_Little_Fingers,1978,http://open.spotify.com/track/7Ig7b1MJJKbNyTxLU6u9rZ
Politics_and_protest,The_Man_Donâ€™t_Give_a_Fuck,Super_Furry_Animals,1996,http://open.spotify.com/track/00QZGqUswem6nUiqAKs6Po
Politics_and_protest,Long_Walk_to_DC,The_Staple_Singers,1968,http://open.spotify.com/track/7yDbI673oElwJy891HuBHZ
Politics_and_protest,Peace_Train,Cat_Stevens,1971,http://open.spotify.com/track/0kPj8oXqC8iz8AYJc3UUka
Politics_and_protest,The_Killing_of_Georgie_(Part_I_and_II),Rod_Stewart,1976,http://open.spotify.com/track/1VcmUcqIu77SOnRjAvbFTc
Politics_and_protest,BYOB,System_Of_A_Down,2005,http://open.spotify.com/track/5b5R8oiVflR4vW9sFc8q3W
Politics_and_protest,Dadâ€™s_Gonna_Kill_Me,Richard_Thompson,2007,http://open.spotify.com/track/65fzTuQr4DhjQATlRq0u8Q
NA,,,NA,
Politics_and_protest,Legalize_It,Peter_Tosh,1976,http://open.spotify.com/track/3j4f5c97RD6GxVeUySXyUd
Politics_and_protest,Keep_Ya_Head_Up,Tupac,1993,http://open.spotify.com/track/73hn54pVkteT7E2CrdAlvU
Politics_and_protest,Sunday_Bloody_Sunday,U2,1983,http://open.spotify.com/track/7JLEWweiny60arxyKTKIwl
Politics_and_protest,We_Are_the_World,USA_for_Africa,1985,
Politics_and_protest,Get_Up__Stand_Up,The_Wailers,1973,http://open.spotify.com/track/4xAMYRrgL5JaaR57g2cPrS
Politics_and_protest,The_Day_After_Tomorrow,Tom_Waits,2004,http://open.spotify.com/track/6ipRDQPnSMst9V3wVQjVGg
Politics_and_protest,The_Old_Manâ€™s_Back_Again_(Dedicated_to_the_Neo-Stalinist_Regime),Scott_Walker,1969,http://open.spotify.com/track/23LS90srRC3n86OWgUBUQx
Politics_and_protest,Wham_Rap!_(Enjoy_What_You_Do),Wham!,1982,http://open.spotify.com/track/0kA7p1R4Cx6CMpUG4tPKfI
Politics_and_protest,My_Generation,The_Who,1965,http://open.spotify.com/track/4kxrawSkeAoJiASQArwqYO
Politics_and_protest,You_Havenâ€™t_Done_Nothinâ€™,Stevie_Wonder,1974,http://open.spotify.com/track/6iNsJeA9xAbfiGAOzsI93H
Politics_and_protest,The_Cottagerâ€™s_Reply,Chris_Wood,2008,
Politics_and_protest,Asbestos_Lead_Asbestos,World_Domination_Enterprises,1985,
Politics_and_protest,Shipbuilding,Robert_Wyatt,1982,
Politics_and_protest,Harrowdown_Hill,Thom_Yorke,2006,http://open.spotify.com/track/2C3xIudHEjCIS5KT4JuM0b
Politics_and_protest,Rockinâ€™_in_the_Free_World,Neil_Young,1989,http://open.spotify.com/track/66DoazlvE7LmUT47pfLQam
Politics_and_protest,Southern_Man,Neil_Young,1970,http://open.spotify.com/track/1JqNtFOi0K8xUpfeNHMPJz
Life_and_death,Satta_Massagana,Abyssinians,1971,http://open.spotify.com/track/27adNyPtau6RYDGsUbXEo4
Life_and_death,Dream_On,Aerosmith,1973,http://open.spotify.com/track/2WZbjDTXP78H9xq58cnSWF
Life_and_death,Fluorescent_Adolescent,Arctic_Monkeys,2007,http://open.spotify.com/track/1ng9LjmY5V6Wzk9HJqB9FI
Life_and_death,St_James_Infirmary_Blues,Louis_Armstrong,1928,http://open.spotify.com/track/7J76OkHtp3A7ufswzoXdT1
Life_and_death,What_a_Wonderful_World,Louis_Armstrong,1968,http://open.spotify.com/track/2ZeRwblv2s82MQKvLoEzeV
Life_and_death,In_My_Room,The_Beach_Boys,1963,http://open.spotify.com/track/0sL9QSjcOMNdU829l7pNb0
Life_and_death,Yer_Blues,The_Beatles,1968,
Life_and_death,Yesterday,The_Beatles,1965,
Life_and_death,Chris_Bell,Look_Up,1974,
Life_and_death,Paranoid,Black_Sabbath,1970,http://open.spotify.com/track/7eWOuDHQOa6lNLLtQSMIdN
Life_and_death,Happiness,The_Blue_Nile,1996,http://open.spotify.com/track/4QNFOoqcwSW0gH9JURiPnV
Life_and_death,Blue_Ã–yster_Cult,(Donâ€™t_Fear)_The_Reaper,1976,http://open.spotify.com/track/2NL4BBBSgypHnxUKmQdYcT
Life_and_death,This_Is_a_Low,Blur,1994,http://open.spotify.com/track/1aQZJlD0KtNgZBkC74mTkd
Life_and_death,Kooks,David_Bowie,1971,http://open.spotify.com/track/4t1XVKQQxxutKSQxBU1ajq
Life_and_death,Never_Get_Old,David_Bowie,2003,
Life_and_death,Bertie,Kate_Bush,2005,http://open.spotify.com/track/1DoPTuunqTabblM4DTXBUT
Life_and_death,Goinâ€™_Back,The_Byrds,1968,http://open.spotify.com/track/27sI9GC4xswPEHxBDZU7lZ
Life_and_death,Work,John_Cale_and_Lou_Reed,1990,
Life_and_death,Will_the_Circle_Be_Unbroken_(By_and_By),The_Carter_Family,1935,
Life_and_death,The_Mercy_Seat,Nick_Cave_and_the_BadÂ Seeds,1988,http://open.spotify.com/track/7i4motUtsM4VFIH5XEPJRR
Life_and_death,Iâ€™m_On_My_Way_to_a_BetterÂ Place,Chairmen_of_the_Board,1972,
